Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114
P9503_122_S22_L003_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	1.4021286837250576e-05	2.8042573674501153e-05	2.8042573674501153e-05	2.8042573674501153e-05	4.206386051175173e-05	5.6085147349002306e-05	6.30957907676276e-05	7.010643418625289e-05	9.113836444212876e-05	0.00011217029469800461	0.0001261915815352552	0.0001332022249538805	0.00014021286837250578	0.00014021286837250578	0.00014021286837250578	0.00014021286837250578	0.00014021286837250578	0.00019629801572150808	0.0002453725196518851	0.0003575428143498897	0.0006660111247694025	0.0014582138310740601	0.0025939380648913567	0.004858375889107326	0.009226006738910879	0.017014831577003574	0.027187275177428867	0.04007283778086215	0.05564347681362891	0.07905201518841876	0.10928190960953099	0.14273670000321087	0.17867325816708413	0.2180660635363396	0.26386659699021864	0.31707738053758455	0.3772146797825523	0.44352134523591025	0.5142026521824904	0.5912285914229265	0.6768706114248529	0.7709394248159671	0.8760850548085092	0.9873159232884181	1.1037346678981095	1.232281825622023	1.3705737776978253	1.5216741752994563	1.683942527866957	1.8574839950516076	2.038996563803235	2.2281016593772334	2.4337729053494437	2.651144915187339	2.882986893041277	3.118306150030854	3.366349724825235	3.6285547993252396
P9503_122_S22_L003_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	1.4021286837250576e-05	1.4021286837250576e-05	1.4021286837250576e-05	1.4021286837250576e-05	2.8042573674501153e-05	3.505321709312644e-05	4.206386051175173e-05	7.711707760487817e-05	9.113836444212876e-05	0.00011217029469800461	0.0001191809381166299	0.0001332022249538805	0.00014021286837250578	0.00014021286837250578	0.00014021286837250578	0.00015423415520975634	0.00021031930255875864	0.0002593938064891357	0.00037156410118714027	0.0006940536984439035	0.001486256404748561	0.002621980638565858	0.004907450393037702	0.009254049312585381	0.01703586350725945	0.027103147456405366	0.03986251847830339	0.055370061720302524	0.07857529143595224	0.10853878140715673	0.1419094440798131	0.1777268213055697	0.2169303393025223	0.2623452873683769	0.3149811981554156	0.3747048694386844	0.4402754173330867	0.5105711388916425	0.5874218120466129	0.6727693850249572	0.76592681477165	0.8704905613604462	0.9818826746389835	1.0980350147987672	1.2260774061965396	1.3640398580316666	1.5145233190124583	1.676497224556377	1.8502420004001676	2.0319999416714465	2.220705430570584	2.4269936131636327	2.645024623482879	2.8775886976089358	3.1140226469020735	3.3640852870010196	3.6272438090059564
P9503_123_S23_L001_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	1.2671309772468892e-05	1.2671309772468892e-05	2.5342619544937785e-05	2.5342619544937785e-05	3.801392931740668e-05	3.801392931740668e-05	5.068523908987557e-05	6.969220374857892e-05	8.236351352104781e-05	0.00010137047817975114	0.00010770613306598559	0.00011404178795222003	0.00011404178795222003	0.00011404178795222003	0.00011404178795222003	0.00012671309772468894	0.00013938440749715784	0.00018373399170079895	0.00019006964658703339	0.0002470905405631434	0.0004434958420364112	0.0009440125780489325	0.0017993259876905828	0.0031741630980034576	0.005245922245802122	0.00980125810900469	0.01773983368145645	0.027965580667838847	0.039426780357036964	0.05482242173058667	0.0762749491753765	0.10484241705740763	0.13758508150946724	0.171385800327528	0.20854441623529305	0.25219074274656217	0.3022044024184969	0.35792648714292885	0.41963576573485234	0.4863628829966735	0.5605343947498203	0.6413393371688543	0.7330289346824392	0.833765847373567	0.9435564108971237	1.0601134538391788	1.1854073648693513	1.321066407293403	1.468883571444139	1.6272305940157965	1.799655441744667	1.9810198985180143	2.171533040947084	2.377669908325608	2.599430500653586	2.8369732093031743	3.0831957651469035	3.341101268600849	3.61984474097562
P9503_123_S23_L001_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	1.2671309772468892e-05	1.2671309772468892e-05	2.5342619544937785e-05	2.5342619544937785e-05	2.5342619544937785e-05	2.5342619544937785e-05	3.801392931740668e-05	5.7020893976110024e-05	6.969220374857892e-05	8.869916840728226e-05	9.503482329351669e-05	0.00010137047817975114	0.00010137047817975114	0.00011404178795222003	0.00011404178795222003	0.00012671309772468894	0.00013938440749715784	0.00018373399170079895	0.00019006964658703339	0.0002470905405631434	0.0004244888773777079	0.0009313412682764637	0.0017803190230318794	0.0031551561333447546	0.005233250936029653	0.009737901560142344	0.0176384632032767	0.02783886757011416	0.03934441684351592	0.05470204428774821	0.0760532012543583	0.10459532651684447	0.13728730572981424	0.17087261228174302	0.20765742455122022	0.2509806326632914	0.3006331600067107	0.3557723644816091	0.41706348985104114	0.4830113215618555	0.5565429321714925	0.6366572882079271	0.7274915723118703	0.8273731715933563	0.9361120164057982	1.0518390885577564	1.1756631276543228	1.3100233608266967	1.4564466809024608	1.6132414680269909	1.7839176750072605	1.9634004422793963	2.1518418255606675	2.3551149769306132	2.5743919925431875	2.809026635599994	3.0520116717968575	3.306134789283721	3.581026183487661
P9503_123_S23_L002_R1_001 - illumina_universal_adapter	0.0	0.0	2.5222109045014023e-05	2.5222109045014023e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	4.413869082877454e-05	5.0444218090028045e-05	5.0444218090028045e-05	5.0444218090028045e-05	6.305527261253506e-05	7.566632713504207e-05	0.00010088843618005609	0.00015133265427008414	0.00038463716293646387	0.0008449406530079699	0.0018222973785022632	0.0030834028307529645	0.0054921142445518035	0.010347370235717003	0.018046419021707533	0.028639704820613423	0.04017251418144609	0.05608766498884994	0.07750754109532809	0.10633641173377913	0.1381162691304968	0.17154817466966288	0.2079058448580506	0.25063209758030436	0.29834602236620966	0.35338066430243026	0.4144938345184992	0.48004609592649067	0.55288124132123	0.6346513188451655	0.7244546380999378	0.8220578945768808	0.9296175785993432	1.043804371773383	1.1670837352581502	1.3021733513032454	1.44772383707476	1.6054755180968003	1.776519250585563	1.9551359213150907	2.143570297990391	2.350700562995307	2.572314624119323	2.807107237219358	3.052026527100967	3.3053132516582595	3.5784497760339775
P9503_123_S23_L002_R2_001 - illumina_universal_adapter	0.0	0.0	1.2611054522507011e-05	1.2611054522507011e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	2.5222109045014023e-05	3.152763630626753e-05	3.7833163567521034e-05	3.7833163567521034e-05	3.7833163567521034e-05	5.0444218090028045e-05	6.305527261253506e-05	7.566632713504207e-05	0.0001261105452250701	0.0003404984721076893	0.0007818853803954347	0.0017277144695834606	0.0029951254490954158	0.005403836862894255	0.010227565217753188	0.01789508636743745	0.028463150057298325	0.039995959418130986	0.05580391626209353	0.0769652657508603	0.10542211028089737	0.1370317184415612	0.17015465314492587	0.2062916298791697	0.24868368965657703	0.2959499220069333	0.3506503709983075	0.4111897382336024	0.4760042529520272	0.5481899290388573	0.6293357593639286	0.7185715811651883	0.8153614246254296	0.922151834322019	1.0354684647340058	1.157480417239261	1.2912521780867543	1.4352073654611717	1.59159074706752	1.7608752374503926	1.937656999746896	2.12404838558955	2.329078910016469	2.5481266215451543	2.7803024408317696	3.022056356028229	3.2718372074282644	3.5412408596653204
P9503_123_S23_L003_R1_001 - illumina_universal_adapter	0.0	0.0	1.2530073743243002e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	5.012029497297201e-05	6.265036871621501e-05	6.891540558783651e-05	7.518044245945801e-05	8.771051620270101e-05	8.771051620270101e-05	0.00011277066368918702	0.00013156577430405153	0.00013783081117567302	0.0001440958480472945	0.00015036088491891602	0.00015036088491891602	0.00015036088491891602	0.00021927629050675252	0.0004322875441418835	0.000839514940797281	0.0016289095866215903	0.0029007120715607545	0.005099740013499901	0.009610566561067381	0.017473187834952365	0.027741583267540004	0.040058645757147876	0.055119794396525965	0.0757004405198026	0.10356732452477502	0.1345604619286866	0.1675458810577738	0.20427152719921904	0.2461345035753939	0.29545913886567	0.35215772255384453	0.4137054447806542	0.4806223036064434	0.5540422707049758	0.6342598028092175	0.7247457303460467	0.8257443897534571	0.9314105016302252	1.044832729154061	1.1671262488881124	1.2999450305664886	1.448075562359107	1.604300521789861	1.7728738688945804	1.950042846587165	2.1384199752430804	2.3465946204133195	2.5676501813916124	2.801874849874054	3.043523587049367	3.295879272238281	3.5686903028130392
P9503_123_S23_L003_R2_001 - illumina_universal_adapter	0.0	0.0	1.2530073743243002e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	2.5060147486486003e-05	5.012029497297201e-05	5.012029497297201e-05	5.638533184459351e-05	6.265036871621501e-05	7.518044245945801e-05	7.518044245945801e-05	8.144547933107951e-05	9.397555307432251e-05	0.00010024058994594401	0.00010650562681756551	0.00011277066368918702	0.00011277066368918702	0.00011277066368918702	0.00018795110614864503	0.00040722739665539757	0.0007956596826959306	0.0015913193653918612	0.002869386887202647	0.005068414829141794	0.009535386118607924	0.017260176581317233	0.027547367124519738	0.03985816457725599	0.05488172299540434	0.0752994781600188	0.10281552010018044	0.1332510692225177	0.1658856462867941	0.20192840340923257	0.24318993624573176	0.2918880678488457	0.3477408715593514	0.40876233068894485	0.4751153361962881	0.5477208485015097	0.6273619972135622	0.717259011284459	0.8173116501242546	0.9219753561015632	1.0344265029102977	1.1561311091784168	1.287721943629955	1.4350881409242358	1.5903357546030166	1.7580507916563242	1.9335845947254153	2.120696185933263	2.3267908388621237	2.5459668887789304	2.77840602175296	3.0187954865170767	3.27060611349816	3.5428783509019586
P9503_124_S24_L001_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	1.653924282684769e-05	1.653924282684769e-05	1.653924282684769e-05	1.653924282684769e-05	1.653924282684769e-05	1.653924282684769e-05	1.653924282684769e-05	2.4808864240271535e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	4.134810706711922e-05	4.961772848054307e-05	6.615697130739075e-05	6.615697130739075e-05	6.615697130739075e-05	7.44265927208146e-05	9.923545696108614e-05	0.00011577469978793382	0.00019847091392217228	0.0004052114492577684	0.000909658355476623	0.001918552167914332	0.0038453739572420877	0.00669012372345989	0.011999220670877999	0.021112343468471077	0.03317772111065646	0.04684740530704608	0.06539616613735577	0.08832782631678009	0.11816462037641332	0.15447652800275744	0.19422032851567242	0.23679233955197837	0.28442535889329973	0.3385913791512259	0.4017382082641304	0.4717074750431095	0.546522739970355	0.6299136023033212	0.7217642873422199	0.8192548541850735	0.9307045419737867	1.0480256609660308	1.1718963201177064	1.3039787133329122	1.4489782551958859	1.607647481255249	1.7779686038861267	1.9576592075784134	2.1450240199423574	2.344925578369052	2.5640540065819573	2.800904233483829	3.047553961760609	3.301993673408834	3.5678620018504104	3.8545532370109883
P9503_124_S24_L001_R2_001 - illumina_universal_adapter	0.0	0.0	1.653924282684769e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	3.307848565369538e-05	4.134810706711922e-05	4.961772848054307e-05	4.961772848054307e-05	5.788734989396691e-05	7.44265927208146e-05	8.269621413423845e-05	9.923545696108614e-05	9.923545696108614e-05	9.923545696108614e-05	0.00010750507837450999	0.0001323139426147815	0.00015712280685505306	0.00023154939957586765	0.00043828993491146375	0.0009427368411303183	0.001976439517808299	0.003886722064309207	0.006673584480633043	0.01195787256381088	0.02103791687575026	0.033144642625002774	0.046764709092911846	0.06527212181615441	0.08803011994589682	0.11766844309160789	0.15378187980402983	0.1934843322098777	0.2361390394603179	0.2835239701592365	0.33735093593921234	0.3999023523103503	0.4690033088409199	0.5429337242769292	0.6255141637113797	0.716422111909148	0.8132428394175144	0.9240226878717401	1.0403928004014404	1.1634613062760142	1.2949317475066264	1.438856238585855	1.596599267046915	1.7650266463741184	1.9434602676115644	2.128625360679538	2.3263189301888483	2.5434791885053585	2.777699675797762	3.0207190402740487	3.272520742691391	3.535213536510213	3.8183736433272593
P9503_124_S24_L002_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.201962499971294e-06	1.6403924999942587e-05	1.6403924999942587e-05	1.6403924999942587e-05	2.460588749991388e-05	9.022158749968423e-05	0.0003280784999988517	0.0007217726999974738	0.0018044317499936846	0.0036826811624871107	0.006618983737476833	0.011983067212458058	0.019971778687430098	0.03158575758738945	0.046660964662336685	0.0644838291747743	0.08754774772469358	0.11709121664959019	0.15198236512446806	0.19044136728683347	0.2327224839741855	0.2796377094740213	0.33485332102382803	0.3985169539486052	0.467716911560863	0.5434374293605979	0.624300577647815	0.7130950236725042	0.8118220462846586	0.9229668401217697	1.0424858376713513	1.1667947813209163	1.3012577545454456	1.4457025161324402	1.603368841269388	1.7726573472687956	1.9516323709806693	2.1401708829675092	2.338863424529314	2.558602201866045	2.79421997860272	3.0381873531643664	3.2940721792384706	3.558273795287546	3.841750023211554
P9503_124_S24_L002_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.460588749991388e-05	3.2807849999885174e-05	4.100981249985647e-05	4.921177499982776e-05	5.741373749979905e-05	0.0001230294374995694	0.0003608863499987369	0.000754580549997359	0.0018208356749936272	0.0036990850874870527	0.0066435896249767475	0.01198306721245806	0.01990616298743033	0.03143812226238997	0.04650512737483723	0.0643443958122748	0.08744112221219397	0.11655808908709205	0.1511129570994711	0.18944892982433692	0.23136916016169023	0.27796450912402715	0.332852042173835	0.39618759659861336	0.46472319524837347	0.5397219403481109	0.6199617394853301	0.7080918265475217	0.8061052784221786	0.9164708858217924	1.0347677909588784	1.158264740320946	1.2916204486079792	1.4345396451699792	1.5907296170569325	1.7584351442938455	1.9359666226057242	2.1228155303175704	2.3190228772418835	2.5365225188161222	2.769236800827808	3.010497527764463	3.263314819863578	3.5248179902501633	3.804898605699183
P9503_124_S24_L003_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	2.439579344959935e-05	3.25277245994658e-05	4.065965574933225e-05	4.8791586899198695e-05	6.50554491989316e-05	9.758317379839739e-05	0.0001463747606975961	0.00021143020989652768	0.00039033269519358956	0.0007806653903871791	0.0019028718890687492	0.003496730394442573	0.0062778508476968985	0.011962070721453546	0.020842139537107708	0.031844642382877014	0.045912883272145974	0.06334774365745964	0.08585692908028997	0.11609144909549343	0.15040819854792986	0.190344112424924	0.2327033417845783	0.2797790912111552	0.3345639113678055	0.3972285728086763	0.46729329159592564	0.5421802455550457	0.623938681335803	0.7141949851681708	0.8129410251209991	0.9247794742251123	1.0403830074516138	1.1634191257490931	1.2968641159184018	1.4424338154321608	1.5996321764902293	1.7702400920144274	1.9509072063710102	2.136876339837306	2.339353293537831	2.555329252947134	2.7872763251347745	3.0298680951975907	3.2837225899029714	3.550002675405348	3.832497831620559
P9503_124_S24_L003_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	1.62638622997329e-05	2.439579344959935e-05	3.25277245994658e-05	4.065965574933225e-05	4.8791586899198695e-05	6.50554491989316e-05	9.758317379839739e-05	0.0001463747606975961	0.00021956214104639412	0.00040659655749332246	0.000796929252686912	0.0019110038202186158	0.003512994256742306	0.0062778508476968985	0.011945806859153814	0.020939722710906106	0.03197475328127488	0.04604299417054383	0.06342093103780844	0.0856780265949929	0.11579869957409825	0.14982269950513946	0.18949839158533788	0.23133717735140075	0.27794940670243523	0.3320592765736466	0.3940571196602284	0.4633249091947908	0.537423065832374	0.6186773218818395	0.7085351610878637	0.8063866886142067	0.9166963346621451	1.0312020571834146	1.152904538772316	1.2852761140298419	1.4300488842909143	1.5860437195388024	1.755391185734771	1.9352532389075172	2.1202140129112297	2.3213735937654763	2.5359996526039015	2.7669952888470073	3.0086112271718397	3.262677152087117	3.5288352586222462	3.809988646197729
P9503_125_S25_L001_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	4.804540482937996e-05	4.804540482937996e-05	6.005675603672495e-05	6.005675603672495e-05	7.206810724406994e-05	7.206810724406994e-05	7.206810724406994e-05	7.206810724406994e-05	7.807378284774242e-05	8.407945845141493e-05	8.407945845141493e-05	9.609080965875991e-05	9.609080965875991e-05	0.0001020964852624324	0.0001081021608661049	0.0001141078364697774	0.00013813053888446736	0.00017416459250650234	0.00019818729492119232	0.00026424972656158974	0.0004083859410497296	0.0006966583700260094	0.001321248632807949	0.002150031866114753	0.0035313372549594267	0.006089755062123909	0.010600017440481953	0.01649759088328834	0.02380649809295777	0.032514727718282885	0.04378137515077249	0.05923998415462549	0.07822392473783424	0.0989795396241264	0.12131464719418439	0.1484963349764061	0.17926941676962396	0.21536352714769566	0.25680268881303586	0.3017972104357502	0.350028791208844	0.4039117127249936	0.46597436441334517	0.5370335181559982	0.6168669639556166	0.7054626904609933	0.799685735007011	0.9015479989209002	1.017625696988682	1.1473182616499897	1.2872444975399553	1.4374464443878043	1.6017256948506615	1.7803705213575038	1.9748222860532116	2.1849488640745047	2.412125555134624	2.6517279890187426	2.906740986501884
P9503_125_S25_L001_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	4.804540482937996e-05	4.804540482937996e-05	6.005675603672495e-05	6.005675603672495e-05	7.206810724406994e-05	7.206810724406994e-05	7.206810724406994e-05	7.206810724406994e-05	7.807378284774242e-05	9.008513405508743e-05	9.609080965875991e-05	0.0001081021608661049	0.0001081021608661049	0.0001141078364697774	0.0001201135120734499	0.00012611918767712238	0.00015014189009181236	0.00018617594371384731	0.0002041929705248648	0.00026424972656158974	0.0004083859410497296	0.0006966583700260094	0.0013272543084116213	0.0021680488929257703	0.0035433486061667717	0.006143806142556963	0.010720130952555404	0.016653738448983827	0.0239746570098606	0.032706909337600405	0.043919505689656954	0.059306046586265884	0.07823593608904159	0.09886543178765661	0.12118852800650728	0.14826211362786287	0.17894511028702564	0.21488307309940186	0.2561600815234429	0.3008783420683883	0.348983803653805	0.4026685378750334	0.46419067875905445	0.5346552706169438	0.6141463929071529	0.7026039888736452	0.7966828972051747	0.8982388716632767	1.0139382121680272	1.1430542319713823	1.2825300421910724	1.4319572568860477	1.5951134460110183	1.772461046587467	1.9657116761624405	2.1740065231246137	2.3994896136644974	2.6374284754063977	2.8915165988465743
P9503_125_S25_L002_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	3.5942344166875035e-05	3.5942344166875035e-05	4.792312555583338e-05	4.792312555583338e-05	4.792312555583338e-05	4.792312555583338e-05	6.58942976392709e-05	7.188468833375007e-05	8.386546972270841e-05	9.584625111166676e-05	0.00010183664180614593	0.00011980781388958345	0.0002396156277791669	0.0006589429763927089	0.001222039701673751	0.0020127712733450016	0.0034025419144641696	0.006259958275730735	0.010932463017424489	0.016755122772458244	0.023709966368748565	0.031808974587684405	0.04319670729788931	0.058418290052560884	0.0782045505164256	0.09933864888654811	0.12142521937709282	0.14723781287960358	0.1780284210492265	0.21318602403512477	0.25447179670147524	0.2986629088546481	0.34687956355451094	0.4011525032464922	0.4644469713243592	0.5357865341049117	0.6142247098584219	0.7012471154771209	0.7950446529712758	0.8973425548608965	1.0101296308565504	1.1376590583513175	1.2750726304919753	1.4246047630075642	1.5856264648751646	1.761031094800209	1.953226789841879	2.162968339227678	2.3868232490896704	2.624474028721048	2.8776698722045992
P9503_125_S25_L002_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	2.396156277791669e-05	3.5942344166875035e-05	3.5942344166875035e-05	4.792312555583338e-05	4.792312555583338e-05	4.792312555583338e-05	4.792312555583338e-05	6.58942976392709e-05	8.386546972270841e-05	9.584625111166676e-05	0.0001078270325006251	0.00011381742319510427	0.0001317885952785418	0.00025159640916812525	0.0006709237577816673	0.0012340204830627094	0.002048713617511877	0.0034265034772420866	0.00629590061989761	0.010980386142980324	0.01670120925620793	0.02366204324319273	0.031767041852823044	0.04304694753052733	0.05813674168992036	0.07783314629336788	0.09896724466349041	0.12110772867028544	0.1467346200612673	0.17736348768213933	0.212263503868175	0.25334560325091315	0.2973090805576958	0.3452861196297795	0.3994212803357877	0.4625659886462927	0.5337018781432329	0.6118225631899357	0.6987011994319672	0.7921333230937588	0.8934847432536519	1.0055889147101351	1.132776889935317	1.2694656248019427	1.418350795122528	1.5780246590838702	1.7517759411772387	1.942803510033485	2.151340990889694	2.373632408780427	2.609707715659157	2.861453884594644
P9503_125_S25_L003_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	1.1827509960241826e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	4.73100398409673e-05	4.73100398409673e-05	5.322379482108821e-05	7.096505976145095e-05	8.279256972169277e-05	8.279256972169277e-05	0.00010053383466205552	0.00011236134462229734	0.00017149889442350647	0.0002483777091650783	0.0004435316235090684	0.0008456669621572905	0.0015139212749109535	0.002389157011968849	0.0037670619223370214	0.006274494033908288	0.010485087579754379	0.016239171175412025	0.02295128307784926	0.031064954910575156	0.042602690876791055	0.05807307390478736	0.07703257237105501	0.09807371259032521	0.12081210048889013	0.1468976737062035	0.17816961004108284	0.21377041502141075	0.2532683845336383	0.29763928814948554	0.34664657566974755	0.40124236164622384	0.46188200521238365	0.5335212330415684	0.6113403348249795	0.6962973388693965	0.78890674185809	0.8898722806336943	1.0022986765607729	1.126824615177179	1.2647866051084198	1.4150846879281929	1.577766173676339	1.7540492958787632	1.9446732739079806	2.152553588969191	2.3724033441101664	2.608433132876752	2.858537658496026
P9503_125_S25_L003_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	1.1827509960241826e-05	2.365501992048365e-05	2.365501992048365e-05	2.365501992048365e-05	2.365501992048365e-05	2.365501992048365e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	3.5482529880725476e-05	4.73100398409673e-05	4.73100398409673e-05	5.322379482108821e-05	7.096505976145095e-05	8.279256972169277e-05	8.279256972169277e-05	0.00010053383466205552	0.00011236134462229734	0.00017149889442350647	0.0002483777091650783	0.0004435316235090684	0.0008279256972169278	0.0014725249900501072	0.0023241057071875185	0.0036724418426550866	0.006203528974146838	0.010378639990112203	0.016109068565849365	0.022720646633624546	0.030899369771131766	0.042342485657665734	0.05776555864582107	0.07652990319774472	0.09744094080745228	0.11995460601677259	0.1456853539352787	0.1766793437860924	0.21183661714291122	0.2509738476013514	0.295019494693292	0.34371926695458765	0.3981494677916206	0.4585111648737147	0.5295708447148476	0.6069345873647893	0.6912529058713534	0.7831940545472932	0.883597786599786	0.9958172011025604	1.120366794738887	1.2581513720207242	1.4083725760257555	1.5705868751304721	1.746402810689467	1.9374525790772532	2.145604926867549	2.365318665643981	2.6018511235838773	2.852907763754951
P9503_126_S26_L001_R1_001 - illumina_universal_adapter	1.1063721504002301e-05	1.1063721504002301e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	3.31911645120069e-05	4.4254886016009204e-05	4.4254886016009204e-05	4.4254886016009204e-05	6.085046827201265e-05	6.63823290240138e-05	6.63823290240138e-05	6.63823290240138e-05	7.744605052801611e-05	7.744605052801611e-05	9.404163278401956e-05	0.00011616907579202416	0.00014382837955202992	0.00019914698707204143	0.0003263797843680679	0.000663823290240138	0.0012889235552162681	0.0021297663895204428	0.003490604134512726	0.006046323801937257	0.010493939846546183	0.016661964585027465	0.023587854246532907	0.032234152601910704	0.04457573393962527	0.060944509904796676	0.08083708116899281	0.10210155389968523	0.12576132233599416	0.1534538172605119	0.18605307267205468	0.22340419646956647	0.26462209093272704	0.3111948266038247	0.3620824136614833	0.4186180305469351	0.4828650613206764	0.5570307184227559	0.6398869287662291	0.730913697440408	0.8287944415863164	0.9365661527568028	1.058289216743836	1.1914466369052557	1.3372056358597342	1.4929164523070626	1.66330329532945	1.8502801887470888	2.0543118088631473	2.2714871301259603	2.501302753207096	2.745418236332155	3.008895232089218
P9503_126_S26_L001_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1063721504002301e-05	2.2127443008004602e-05	2.2127443008004602e-05	2.2127443008004602e-05	3.872302526400805e-05	4.4254886016009204e-05	4.4254886016009204e-05	4.4254886016009204e-05	4.4254886016009204e-05	4.4254886016009204e-05	6.085046827201265e-05	8.297791128001727e-05	0.00011063721504002302	0.00016042396180803337	0.0002821248983520587	0.0006195684042241288	0.0012557323907042611	0.002085511503504434	0.0034076262232327088	0.005946750308401237	0.010449684960530174	0.016656432724275465	0.0235601949427729	0.032239684462662704	0.04454254277511326	0.06097770106930868	0.08088686791576083	0.10216240436795726	0.12564515326020215	0.1533044570202079	0.18574882033069462	0.22292292458414237	0.26384763042744686	0.31002207212440047	0.360527960790171	0.41678698463802266	0.4810174198295081	0.5547294643499234	0.6371154665294765	0.7279043651913194	0.8251987320975156	0.9323840660282899	1.053415647421323	1.1861083912795747	1.3310265473997487	1.4854926951778769	1.6548782714041521	1.840383689861759	2.042838729663497	2.258100027106118	2.4858080112407412	2.7279707475203434	2.989600101786238
P9503_126_S26_L002_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	1.1046251206112553e-05	1.1046251206112553e-05	2.2092502412225105e-05	2.2092502412225105e-05	2.2092502412225105e-05	2.2092502412225105e-05	4.418500482445021e-05	4.418500482445021e-05	4.418500482445021e-05	4.418500482445021e-05	4.418500482445021e-05	6.627750723667533e-05	7.732375844278788e-05	7.732375844278788e-05	7.732375844278788e-05	7.732375844278788e-05	7.732375844278788e-05	8.837000964890044e-05	0.00010493938645806926	0.00016017064248863202	0.0002651100289467013	0.0005633588115117402	0.001093578869405143	0.001955186463481922	0.003302829110627654	0.005821374385621316	0.009974764839119635	0.01584584735516846	0.022733184982179636	0.030415852696030914	0.04208621709528883	0.057771893807968655	0.07661127523999361	0.09753287502437079	0.12007275061044345	0.14560616027337264	0.17638653925920528	0.2125464425824147	0.25388151459568786	0.3010269147433763	0.35221524283250183	0.40913105217199675	0.47524838876618347	0.5498271537842523	0.6313098258061416	0.7205414430491188	0.8195876544887271	0.9288406020427833	1.048173253822417	1.1800047388417674	1.323937392057414	1.4775907463344398	1.6455766115513963	1.8304466717368961	2.033736355808588	2.2503202032068375	2.481833059110147	2.7255354532194023	2.983526173263764
