"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016054","organic acid catabolic process","7/58","95/5135",8.26951933793386e-05,0.00232097842751344,0.00202530684136064,"PUT1/UGA2/CAR2/ASP3-4/CAR1/UGA1/PUT2",7
"GO:0019740","nitrogen utilization","4/58","22/5135",9.21358819076674e-05,0.0024243253926955,0.00211548834116947,"GAT1/GLT1/MEP2/MEP3",4
"GO:1901605","alpha-amino acid metabolic process","9/58","170/5135",0.000101831577260778,0.00252182906039927,0.00220057092656418,"GLN1/PUT1/UGA2/CAR2/ASP3-4/CAR1/GDH1/GLT1/PUT2",9
"GO:0015711","organic anion transport","7/58","100/5135",0.000114663626517327,0.00268185482021081,0.00234021085699106,"ENB1/UGA4/DIP5/PUT4/AGP1/GAP1/SFC1",7
"GO:0043650","dicarboxylic acid biosynthetic process","4/58","25/5135",0.000155357072202093,0.00344238565247796,0.00300385696390751,"PUT1/GDH1/GLT1/PUT2",4
"GO:0044282","small molecule catabolic process","8/58","148/5135",0.000222683171782011,0.00437709189483074,0.00381949011450413,"PUT1/UGA2/CAR2/ASP3-4/CAR1/UGA1/PUT2/DUR1,2",8
"GO:0016053","organic acid biosynthetic process","9/58","189/5135",0.000228731642960276,0.00437709189483074,0.00381949011450413,"GLN1/BIO4/PUT1/CAR2/BIO3/GDH1/GLT1/PUT2/ALD2",9
"GO:0046394","carboxylic acid biosynthetic process","9/58","189/5135",0.000228731642960276,0.00437709189483074,0.00381949011450413,"GLN1/BIO4/PUT1/CAR2/BIO3/GDH1/GLT1/PUT2/ALD2",9
"GO:0006099","tricarboxylic acid cycle","4/58","29/5135",0.000282033887040221,0.00516244636712753,0.00450479755501315,"SHH3/SDH2/SDH4/SDH1",4
"GO:0015846","polyamine transport","3/58","13/5135",0.000360995711139187,0.00614700778672336,0.00536393478576435,"UGA4/GAP1/DUR3",3
"GO:0015849","organic acid transport","6/58","86/5135",0.000373101666761941,0.00614700778672336,0.00536393478576435,"UGA4/DIP5/PUT4/AGP1/GAP1/SFC1",6
"GO:0006865","amino acid transport","5/58","56/5135",0.000379625183978165,0.00614700778672336,0.00536393478576435,"UGA4/DIP5/PUT4/AGP1/GAP1",5
"GO:1905039","carboxylic acid transmembrane transport","5/58","60/5135",0.000524422681888475,0.00794784151621411,0.00693535864272715,"DIP5/PUT4/AGP1/GAP1/SFC1",5
"GO:0008652","cellular amino acid biosynthetic process","7/58","128/5135",0.000529868970596237,0.00794784151621411,0.00693535864272715,"GLN1/PUT1/CAR2/GDH1/GLT1/PUT2/ALD2",7
"GO:0015804","neutral amino acid transport","3/58","15/5135",0.000565153670615736,0.00794784151621411,0.00693535864272715,"PUT4/AGP1/GAP1",3
"GO:1903825","organic acid transmembrane transport","5/58","61/5135",0.000566354502343048,0.00794784151621411,0.00693535864272715,"DIP5/PUT4/AGP1/GAP1/SFC1",5
"GO:0006820","anion transport","7/58","132/5135",0.000637880099732787,0.00866282328991946,0.0075592582277332,"ENB1/UGA4/DIP5/PUT4/AGP1/GAP1/SFC1",7
"GO:0006811","ion transport","11/58","324/5135",0.000830882064470143,0.0109312921606853,0.00953874475329211,"ENB1/FRE7/UGA4/DIP5/PUT4/AGP1/GAP1/MEP2/DUR3/SFC1/MEP3",11
"GO:0022904","respiratory electron transport chain","4/58","39/5135",0.000897973202639156,0.011455961160942,0.00999657568488247,"SHH3/SDH2/SDH4/SDH1",4
"GO:0044283","small molecule biosynthetic process","11/58","333/5135",0.00104314540212884,0.0129165945381247,0.0112711376267172,"GLN1/BIO4/PYC1/PUT1/CAR2/BIO3/GDH1/PCK1/GLT1/PUT2/ALD2",11
"GO:0003333","amino acid transmembrane transport","4/58","43/5135",0.0013028561534314,0.0156714983027034,0.0136750916555656,"DIP5/PUT4/AGP1/GAP1",4
"GO:1901607","alpha-amino acid biosynthetic process","6/58","113/5135",0.00158519369337104,0.0185379595808113,0.0161763917832308,"GLN1/PUT1/CAR2/GDH1/GLT1/PUT2",6
"GO:0032787","monocarboxylic acid metabolic process","7/58","156/5135",0.00170727348624891,0.0194260037219132,0.0169513071607644,"BIO4/PYC1/MAE1/UGA2/BIO3/UGA1/ALD2",7
"GO:0042886","amide transport","3/58","26/5135",0.00295689132617514,0.0327592433768351,0.0285860130979259,"OPT1/DAL4/DUR3",3
"GO:1901565","organonitrogen compound catabolic process","11/58","391/5135",0.00376502084106417,0.0406429172843081,0.0354653785028716,"DDI1/PUT1/UGA2/CAR2/ASP3-4/CAR1/UGA1/PUT2/DAL4/DUR1,2/ALD2",11
"GO:0022900","electron transport chain","4/58","58/5135",0.00395047272049674,0.0415787253832282,0.0362819731435096,"SHH3/SDH2/SDH4/SDH1",4
"GO:0015851","nucleobase transport","2/58","10/5135",0.00532385213237809,0.0521242266914227,0.0454840732974285,"FCY21/DAL4",2
"GO:0043605","cellular amide catabolic process","2/58","10/5135",0.00532385213237809,0.0521242266914227,0.0454840732974285,"DAL4/DUR1,2",2
"GO:1902047","polyamine transmembrane transport","2/58","10/5135",0.00532385213237809,0.0521242266914227,0.0454840732974285,"GAP1/DUR3",2
"GO:0031667","response to nutrient levels","6/58","145/5135",0.00552353850971354,0.0528502207406682,0.0461175822940198,"VHR1/GAT1/ASP3-4/GLT1/MEP2/MEP3",6
"GO:0019646","aerobic electron transport chain","3/58","34/5135",0.00638431848770943,0.0571871932622483,0.0499020638792966,"SHH3/SDH4/SDH1",3
"GO:0042773","ATP synthesis coupled electron transport","3/58","34/5135",0.00638431848770943,0.0571871932622483,0.0499020638792966,"SHH3/SDH4/SDH1",3
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","3/58","34/5135",0.00638431848770943,0.0571871932622483,0.0499020638792966,"SHH3/SDH4/SDH1",3
