"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009084","glutamine family amino acid biosynthetic process","4/145","25/5135",0.00486086581361659,0.0417695329797983,0.0349244581712722,"GDH3/IDH1/IDH2/GDH1",4
"GO:0031321","ascospore-type prospore assembly","4/145","25/5135",0.00486086581361659,0.0417695329797983,0.0349244581712722,"SSP1/SPO20/SPO1/SPO19",4
"GO:0016054","organic acid catabolic process","8/145","95/5135",0.00509315674245592,0.0425509966774627,0.0355778577731936,"CHA1/ARO10/BNA2/BAT2/ADH2/SPS19/CIT3/ICL2",8
"GO:0097305","response to alcohol","3/145","13/5135",0.00512295676885343,0.0425509966774627,0.0355778577731936,"HSP30/MIG3/PDR5",3
"GO:0000003","reproduction","24/145","492/5135",0.0051245449313859,0.0425509966774627,0.0355778577731936,"LDS1/SPS22/RMD6/MAM1/SSP1/PRM2/MSH5/SPO74/HFM1/SPR3/IRC18/LOH1/ASG7/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/NDJ1/SPO19/REC8/SPO24",24
"GO:0044283","small molecule biosynthetic process","18/145","333/5135",0.00550024018716416,0.0451630833146035,0.0377618829224019,"GDH3/HMT1/MET8/CHA1/DLD3/PAN6/SDL1/ARO10/PYC1/MET3/BAT2/MHT1/SRT1/ADH2/IDH1/MET2/IDH2/GDH1",18
"GO:0003333","amino acid transmembrane transport","5/145","43/5135",0.00679790131520251,0.0552049348564248,0.0461581037828094,"AGP1/MMP1/AQR1/DIP5/SAM3",5
"GO:1904659","glucose transmembrane transport","4/145","28/5135",0.00736919913291854,0.059193893035074,0.0494933625975193,"HXT10/MPH3/HXT17/SKS1",4
"GO:0006099","tricarboxylic acid cycle","4/145","29/5135",0.00836411875030694,0.0650640395418614,0.0544015258330213,"CIT2/IDH1/IDH2/CIT3",4
"GO:0008645","hexose transmembrane transport","4/145","29/5135",0.00836411875030694,0.0650640395418614,0.0544015258330213,"HXT10/MPH3/HXT17/SKS1",4
"GO:0015749","monosaccharide transmembrane transport","4/145","29/5135",0.00836411875030694,0.0650640395418614,0.0544015258330213,"HXT10/MPH3/HXT17/SKS1",4
"GO:0061984","catabolite repression","3/145","16/5135",0.00942788524029306,0.0719416294513014,0.0601520354503438,"MIG3/DAL80/MIG2",3
"GO:0065008","regulation of biological quality","21/145","433/5135",0.00944294730280952,0.0719416294513014,0.0601520354503438,"FTH1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/CCC2/FIT1/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FIT3/FRE5/ISU1/LSO1",21
"GO:0031505","fungal-type cell wall organization","12/145","198/5135",0.00968535545373638,0.0730354865337876,0.0610666342786601,"LDS1/SPS22/PAU2/SSP1/FAT3/IRC18/LOH1/OSW2/CRR1/CDA1/PAU4/LDS2",12
"GO:0015849","organic acid transport","7/145","86/5135",0.0103487206547191,0.0772495410488628,0.0645901012686881,"AGP1/FAT3/VBA5/MMP1/AQR1/DIP5/SAM3",7
"GO:0009636","response to toxic substance","5/145","49/5135",0.011768454814642,0.0869688810802044,0.0727166629073143,"GPX2/SRX1/DAK2/GRX8/PDR5",5
"GO:0043648","dicarboxylic acid metabolic process","5/145","50/5135",0.0127862897211227,0.0935551297416803,0.0782235754695055,"GDH3/HMT1/IDH1/IDH2/GDH1",5
NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0022857","transmembrane transporter activity","31/145","365/5104",1.80733656401836e-08,4.33760775364407e-06,3.82394367755464e-06,"SEO1/FTH1/SUL1/AGP1/HSP30/SIT1/FCY21/FTR1/ARN1/ARN2/PDR11/DAL4/MCH2/VBA5/GEX2/FET5/HXT10/CCC2/MPH3/MMP1/THI73/SUL2/FET3/AQR1/MEP2/HXT17/ENB1/CRC1/PDR5/DIP5/SAM3",31
"GO:0005215","transporter activity","31/145","403/5104",1.82081771829058e-07,2.1849812619487e-05,1.92623348092846e-05,"SEO1/FTH1/SUL1/AGP1/HSP30/SIT1/FCY21/FTR1/ARN1/ARN2/PDR11/DAL4/MCH2/VBA5/GEX2/FET5/HXT10/CCC2/MPH3/MMP1/THI73/SUL2/FET3/AQR1/MEP2/HXT17/ENB1/CRC1/PDR5/DIP5/SAM3",31
