Date	ExpNo	File.Name	Well.Number	Organism	ChemA	ChemB	concA	concB	Lag.Phase	Obs.L	Pred.L	Diff.L	Growth.Rate	Obs.G	Pred.G	Diff.G	Yield	Obs.Y	Pred.Y	Diff.Y	Yield25h	Obs.Y25	Pred.Y25	Diff.Y25
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	67	D. hansenii	Salt	Rapamycin	500	2	18.23760314	16.55929998	9.367665287	7.191634691	0.028037931	59.24721018	40.486116	18.76109418	1.821034938	47.78460822	21.73351407	26.05109416	0.8978827	73.35042038	50.25504876	23.09537162
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	66	D. hansenii	Salt	Rapamycin	650	2	20.61975078	20.06105603	10.45105239	9.610003644	0.029075215	57.73953057	41.38280857	16.356722	1.622178406	53.48651517	24.39232218	29.09419298	0.81828	76.30411152	51.89992804	24.40418348
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	65	D. hansenii	Salt	Rapamycin	800	2	24.9340688	26.40310175	11.93505817	14.46804358	0.030417039	55.78920508	42.71084007	13.07836501	1.434748381	58.86078446	30.35112277	28.50966169	0.64799	82.62279248	55.94881034	26.67398214
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	64	D. hansenii	Salt	Rapamycin	1000	2	26.45390878	28.63726589	12.40142613	16.23583976	0.025568588	62.83637061	45.74697115	17.08939946	1.186544418	65.97765349	33.39746911	32.58018438	0.523937	87.22583041	58.71646288	28.50936753
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	63	D. hansenii	Salt	Rapamycin	1200	2	28.07423996	31.01915205	13.21868368	17.80046837	0.022154001	67.79943098	55.37370173	12.42572924	1.086717844	68.84002784	34.74593306	34.09409478	0.439959	90.34186888	59.67038657	30.67148231
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	62	D. hansenii	Salt	Rapamycin	1300	2	28.8607532	32.17532619	11.79782248	20.37750371	0.021742433	68.39763894	64.7846814	3.612957543	1.067490399	69.39134542	35.53518319	33.85616223	0.4283811	90.77147165	67.62779108	23.14368057
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	61	D. hansenii	Salt	Rapamycin	1400	2	28.06893886	31.01135945	12.51973913	18.49162032	0.017730109	74.22950306	69.30496593	4.924537129	0.6415589	81.60427972	40.11637424	41.48790548	0.3922526	92.1120346	82.44408591	9.66794869
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	78	D. hansenii	Salt	Rapamycin	300	3	13.80576644	10.04450186	7.589028802	2.455473056	0.026714951	61.17014549	45.74228422	15.42786126	2.210202664	36.62581887	21.67394049	14.95187837	1.160626	63.60122144	44.9614726	18.63974884
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	77	D. hansenii	Salt	Rapamycin	500	3	19.03721271	17.73472572	7.920390321	9.814335399	0.025904616	62.34795764	48.80816602	13.53979163	1.800302058	48.37909184	25.91194301	22.46714883	0.8601577	74.75022212	49.53971677	25.21050535
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	76	D. hansenii	Salt	Rapamycin	650	3	22.10652713	22.24661665	9.021077638	13.22553901	0.025911514	62.33793097	49.5794707	12.75846027	1.569723427	54.99058144	28.4288048	26.56177664	0.742387	79.12015271	51.20824941	27.9119033
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	75	D. hansenii	Salt	Rapamycin	800	3	25.15832613	26.73275993	10.52878097	16.20397895	0.022034384	67.97329189	50.72179857	17.25149332	1.371754229	60.66704543	34.06948167	26.59756376	0.5316752	86.9387013	55.31535461	31.62334669
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	74	D. hansenii	Salt	Rapamycin	1000	3	25.7160693	27.55264216	11.0025962	16.55004597	0.020263756	70.54687892	53.33337603	17.21350289	1.135779917	67.43324792	36.9531921	30.48005583	0.4983974	88.17348785	58.12280597	30.05068188
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	73	D. hansenii	Salt	Rapamycin	1200	3	30.67113561	34.8365876	11.83290424	23.00368336	0.018824757	72.63844511	61.6139647	11.02448041	1.007970691	71.09798202	38.22966533	32.8683167	0.3940379	92.04579031	59.09044707	32.95534324
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	72	D. hansenii	Salt	Rapamycin	1300	3	28.0016074	30.91238222	10.38935381	20.52302841	0.017382769	74.73435753	69.70897172	5.025385806	0.921220064	73.58542357	38.9767796	34.60864397	0.4091839	91.48379171	67.16227898	24.32151272
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	71	D. hansenii	Salt	Rapamycin	1400	3	28.40724833	31.50867423	11.12279849	20.38587574	0.014165593	79.41048325	73.59716788	5.813315368	0.444749951	87.24747534	43.31339366	43.93408168	0.3680626	93.00961457	82.19163202	10.81798255
29092017	247	P247 P248 VMU 29092017 Trimmed F.csv	10, 20, 30, 40	Blank	Salt	Rapamycin	0	0	75	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0.17967	NA	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	50,60,70, 80, 89, 90, 91-100	D. hansenii	Salt	Rapamycin	0	0	6.431937634	0	NA	NA	0.084076265	0	NA	NA	4.1850844	0	NA	NA	3.284587375	0	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	88	D. hansenii	Salt	Rapamycin	300	0	6.792316471	0.52557827	NA	NA	0.079490996	5.453702292	NA	NA	4.350369394	-3.949382564	NA	NA	2.989903	9.256319688	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	87	D. hansenii	Salt	Rapamycin	500	0	6.891444489	0.670147061	NA	NA	0.073587295	12.47554243	NA	NA	4.117511332	1.614616618	NA	NA	2.690558	18.65903409	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	86	D. hansenii	Salt	Rapamycin	650	0	7.431442532	1.457682868	NA	NA	0.071155177	15.36829407	NA	NA	3.871153794	7.501177419	NA	NA	2.514668	24.18390819	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	85	D. hansenii	Salt	Rapamycin	800	0	8.520582695	3.046090247	NA	NA	0.069483246	17.35688283	NA	NA	3.616080791	13.59598888	NA	NA	2.309861	30.61709307	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	84	D. hansenii	Salt	Rapamycin	1000	0	8.813862287	3.47381065	NA	NA	0.063014721	25.05052208	NA	NA	3.409470201	18.53282098	NA	NA	2.109926	36.89724374	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	83	D. hansenii	Salt	Rapamycin	1200	0	10.64538995	6.144919623	NA	NA	0.063711606	24.22165017	NA	NA	3.1664415	24.33984127	NA	NA	2.003127	40.25190307	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	82	D. hansenii	Salt	Rapamycin	1300	0	10.36938921	5.742398779	NA	NA	0.058257968	30.70818726	NA	NA	3.056956559	26.95591613	NA	NA	1.902077	43.42598077	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	81	D. hansenii	Salt	Rapamycin	1400	0	10.43253031	5.834484075	NA	NA	0.055410887	34.09449531	NA	NA	2.931166053	29.96160238	NA	NA	1.8858	43.937257	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	9	D. hansenii	Salt	Rapamycin	0	0.25	6.089768441	-0.499021237	NA	NA	0.083461853	0.730778689	NA	NA	3.859030314	7.790860476	NA	NA	2.904848	11.92797906	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	19	D. hansenii	Salt	Rapamycin	0	0.5	7.285022244	1.244142798	NA	NA	0.073295231	12.82292169	NA	NA	3.460956171	17.30259559	NA	NA	2.369119	28.75574229	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	29	D. hansenii	Salt	Rapamycin	0	0.6	8.242798666	2.64096865	NA	NA	0.064869768	22.84413622	NA	NA	3.408857539	18.54746014	NA	NA	2.256272	32.30037511	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	39	D. hansenii	Salt	Rapamycin	0	0.7	8.135402328	2.484341302	NA	NA	0.063420476	24.56791885	NA	NA	3.279132485	21.64715997	NA	NA	2.109973	36.89576743	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	49	D. hansenii	Salt	Rapamycin	0	0.85	8.910947166	3.615399715	NA	NA	0.065053685	22.62538618	NA	NA	3.437484264	17.86344227	NA	NA	2.110763	36.87095277	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	59	D. hansenii	Salt	Rapamycin	0	1	8.276870914	2.690659785	NA	NA	0.062661245	25.47094605	NA	NA	3.462358028	17.2690991	NA	NA	2.108337	36.94715576	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	69	D. hansenii	Salt	Rapamycin	0	2	8.40785045	2.881680986	NA	NA	0.05466747	34.9787123	NA	NA	3.450200506	17.55959556	NA	NA	2.064811	38.31434929	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	79	D. hansenii	Salt	Rapamycin	0	3	7.547418711	1.626823099	NA	NA	0.050993472	39.34855207	NA	NA	3.425806329	18.14247931	NA	NA	2.088015	37.58548933	NA	NA
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	8	D. hansenii	Salt	Rapamycin	300	0.25	6.792300274	0.525554648	0.02917978	0.496374868	0.075316515	10.41881449	6.144626487	4.274188002	3.746617906	10.47688535	4.149168798	6.327716553	2.510614	24.31124823	20.08020687	4.231041356
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	7	D. hansenii	Salt	Rapamycin	500	0.25	6.95695828	0.765692696	0.17447	0.591222696	0.071109822	15.42223891	13.11515252	2.307086392	3.582354352	14.40186125	9.279684566	5.12217668	2.338423	29.71993317	28.36136747	1.358565706
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	6	D. hansenii	Salt	Rapamycin	650	0.25	7.738432457	1.905398486	0.965935778	0.939462708	0.072609723	13.63826211	15.98676454	-2.34850243	3.512488976	16.07125113	14.70763163	1.363619505	2.278891	31.58989056	33.22723574	-1.637345179
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	5	D. hansenii	Salt	Rapamycin	800	0.25	8.956083846	3.681227272	2.562269647	1.118957625	0.074111361	11.8522204	17.96082111	-6.10860071	3.389432453	19.01161056	20.32760483	-1.315994272	2.223508	33.32952386	38.89307167	-5.563547811
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	4	D. hansenii	Salt	Rapamycin	1000	0.25	8.609179384	3.175300095	2.992124465	0.18317563	0.063954715	23.93249719	25.5982369	-1.665739702	3.108379163	25.72720486	24.87981523	0.847389634	2.027938	39.47256569	44.42412729	-4.951561602
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	3	D. hansenii	Salt	Rapamycin	1200	0.25	11.41365054	7.265354647	5.676562839	1.588791808	0.068452491	18.58285868	24.7754222	-6.192563514	3.063930243	26.78928427	30.23441867	-3.445134402	1.988168	40.72177965	47.37864356	-6.656863908
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	2	D. hansenii	Salt	Rapamycin	1300	0.25	11.67501841	7.646534839	5.272033331	2.374501508	0.060039923	28.58873645	31.21455706	-2.62582061	2.872079983	31.37342742	32.64667879	-1.273251366	1.801419	46.58774538	50.17411794	-3.586372557
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	1	D. hansenii	Salt	Rapamycin	1400	0.25	14.58953898	11.89708599	5.364578152	6.53250784	0.077890805	7.356963092	34.5761187	-27.2191556	3.193865567	23.68456017	35.41819622	-11.73363606	1.764432	47.74954263	50.62440924	-2.874866614
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	18	D. hansenii	Salt	Rapamycin	300	0.5	8.554242302	3.095179585	1.763182124	1.33199746	0.061383962	26.99014167	17.57730001	9.412841655	3.193610609	23.69065225	14.03655872	9.654093526	1.902355	43.41724852	35.35033854	8.066909986
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	17	D. hansenii	Salt	Rapamycin	500	0.5	10.08559421	5.328510745	1.905952273	3.422558472	0.059803097	28.87041664	23.69873509	5.171681555	2.812284678	32.80219921	18.63784163	14.16435758	1.544452	54.65932604	42.04923262	12.61009342
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	16	D. hansenii	Salt	Rapamycin	650	0.5	11.22433974	6.989262846	2.683690009	4.305572837	0.055001716	34.58116159	26.22055145	8.360610141	2.568350397	38.63085779	23.50587462	15.12498317	1.335401	61.22581904	45.98538816	15.24043088
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	15	D. hansenii	Salt	Rapamycin	800	0.5	11.83535328	7.880368004	4.252335333	3.628032671	0.051390145	38.87675078	27.95414503	10.92260575	2.352196038	43.79573235	28.5461255	15.24960685	1.213935	65.04118294	50.56866298	14.47251997
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	14	D. hansenii	Salt	Rapamycin	1000	0.5	14.84452723	12.26896212	4.674734283	7.594227833	0.051607773	38.61790492	34.66123495	3.956669972	1.981375813	52.65625197	32.62875751	20.02749446	1.02774	70.889747	55.04290971	15.84683729
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	13	D. hansenii	Salt	Rapamycin	1200	0.5	17.44789871	16.0657319	7.312610846	8.753121059	0.048491689	42.32416367	33.93864863	8.385515046	1.634205244	60.95167772	37.43101256	23.52066515	0.8312328	77.06222718	57.43291184	19.62931534
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	12	D. hansenii	Salt	Rapamycin	1300	0.5	19.8618938	19.58631425	6.915097937	12.67121631	0.05581758	33.61077552	39.59342215	-5.982646626	1.627362624	61.1151779	39.59443857	21.52073933	0.8444768	76.6462204	59.69425994	16.95196046
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	11	D. hansenii	Salt	Rapamycin	1400	0.5	18.63253851	17.79341644	7.006037559	10.78737888	0.04908816	41.61472248	42.54550657	-0.930784091	1.711752623	59.09873112	42.08006308	17.01866804	0.8968496	75.00114037	60.05851489	14.94262548
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	28	D. hansenii	Salt	Rapamycin	300	0.6	9.489628982	4.459352128	3.152666563	1.306685564	0.058441902	30.4894166	27.05198733	3.437429269	3.041651361	27.32162437	15.33058773	11.99103664	1.765308	47.72202663	38.56686881	9.155157811
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	27	D. hansenii	Salt	Rapamycin	500	0.6	11.51176926	7.408451474	3.293417338	4.115034136	0.054430632	35.26040637	32.46974874	2.790657626	2.687746257	35.77796767	19.86260638	15.91536129	1.39832	59.24947273	44.93247119	14.31700153
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	26	D. hansenii	Salt	Rapamycin	650	0.6	12.27620563	8.523309234	4.06015457	4.463154663	0.049648078	40.94875828	34.70167625	6.247082029	2.417978644	42.2238977	24.65735967	17.56653803	1.165074	66.57595395	48.67279023	17.90316372
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	25	D. hansenii	Salt	Rapamycin	800	0.6	15.05451899	12.57521513	5.606612609	6.968602525	0.056850588	32.38211938	36.23598909	-3.853869702	2.191230103	47.64191367	29.6217384	18.02017527	1.066755	69.66424832	53.02803227	16.63621605
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	24	D. hansenii	Salt	Rapamycin	1000	0.6	16.25356136	14.32390444	6.02303705	8.300867389	0.045792328	45.53477411	42.17208291	3.362691198	1.803693771	56.90185433	33.64291353	23.25894079	0.8437002	76.67061416	57.27967072	19.39094344
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	23	D. hansenii	Salt	Rapamycin	1200	0.6	20.64715025	20.73153612	8.623602872	12.10793325	0.055001156	34.58182768	41.53255962	-6.950731948	1.624650717	61.17997724	38.37287905	22.80709819	0.7866124	78.46379687	59.5507625	18.91303437
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	22	D. hansenii	Salt	Rapamycin	1300	0.6	20.26588527	20.17549739	8.231712478	11.94378491	0.051496365	38.75041301	46.53730335	-7.786890343	1.609185591	61.54950683	40.50373847	21.04576836	0.7775134	78.74960521	61.6996012	17.05000402
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	21	D. hansenii	Salt	Rapamycin	1400	0.6	19.51532711	19.08087968	8.32136583	10.75951385	0.048367568	42.47179307	49.15003858	-6.678245509	1.832828678	56.20569377	42.95194626	13.25374751	0.854081	76.34454324	62.04573328	14.29880996
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	38	D. hansenii	Salt	Rapamycin	300	0.7	10.43679005	5.8406965	2.996862415	2.843834086	0.057780356	31.27625681	28.68175998	2.594496822	2.874576338	31.31377858	18.55270656	12.76107202	1.540204	54.7927598	42.73689693	12.05586287
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	37	D. hansenii	Salt	Rapamycin	500	0.7	12.4103162	8.718896751	3.137839624	5.581057128	0.050058237	40.46091757	33.97848014	6.482437438	2.469484299	40.99320197	22.91225794	18.08094403	1.171891	66.36182543	48.6704077	17.69141773
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	36	D. hansenii	Salt	Rapamycin	650	0.7	13.50304629	10.31253971	3.905810353	6.406729358	0.044543075	47.0206308	36.1605429	10.8600879	2.173876949	48.05655655	27.52454551	20.53201104	0.9586483	73.05998376	52.15683709	20.90314667
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	35	D. hansenii	Salt	Rapamycin	800	0.7	16.0062754	13.96326137	5.454756272	8.508505101	0.044002224	47.66391676	37.66057678	10.00333997	1.918687582	54.15414843	32.30000338	21.85414505	0.8405277	76.77026543	56.21644904	20.55381639
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	34	D. hansenii	Salt	Rapamycin	1000	0.7	17.18681711	15.68496921	5.871850639	9.813118572	0.039586531	52.91592526	43.46404899	9.451876269	1.622324914	61.23555086	36.16815154	25.06739932	0.6988195	81.22145631	60.17948993	21.04196638
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	33	D. hansenii	Salt	Rapamycin	1200	0.7	21.21438825	21.55879881	8.476600149	13.08219866	0.042494554	49.4571334	42.83881366	6.61831974	1.367987156	67.31279408	40.71811686	26.59467722	0.59412	84.51016832	62.29642195	22.21374636
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	32	D. hansenii	Salt	Rapamycin	1300	0.7	22.07413178	22.81265302	8.084079297	14.72857372	0.0425148	49.43305274	47.73174358	1.701309158	1.310449764	68.68761442	42.76788581	25.91972861	0.5815843	84.90392671	64.29939933	20.60452738
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	31	D. hansenii	Salt	Rapamycin	1400	0.7	23.03210247	24.20976219	8.17387688	16.03588532	0.041825242	50.25321123	50.28610622	-0.032894993	1.322062641	68.41013191	45.12292635	23.28720556	0.5694168	85.28611959	64.62203627	20.66408332
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	48	D. hansenii	Salt	Rapamycin	300	0.85	11.49348	7.381778328	4.12197623	3.259802098	0.053812311	35.99583573	26.84516726	9.150668461	2.793704666	33.24615709	14.61955538	18.62660171	1.383663	59.7098632	42.7143792	16.995484
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	47	D. hansenii	Salt	Rapamycin	500	0.85	14.31461512	11.49613568	4.261318281	7.234817403	0.0465855	44.59137824	32.27828896	12.31308929	2.339136943	44.10777132	19.18963278	24.91813854	1.010348	71.43604645	48.65022321	22.78582324
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	46	D. hansenii	Salt	Rapamycin	650	0.85	17.49711429	16.13750816	5.020381521	11.11712664	0.045754385	45.57990247	34.51654436	11.06335811	1.974127568	52.8294443	24.02465119	28.8047931	0.7901196	78.35363234	52.13802359	26.21560875
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	45	D. hansenii	Salt	Rapamycin	800	0.85	20.42281574	20.40436556	6.551361624	13.85300393	0.044309788	47.29810094	36.05520724	11.24289371	1.741135985	58.3966339	29.03071952	29.36591438	0.6444716	82.92857613	56.19923191	26.72934422
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	44	D. hansenii	Salt	Rapamycin	1000	0.85	22.32364545	23.17654498	6.963618224	16.21292676	0.040880568	51.37680318	42.0081309	9.368672283	1.422627389	66.00719954	33.08566347	32.92153606	0.5129483	87.0598495	60.1638312	26.8960183
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	43	D. hansenii	Salt	Rapamycin	1200	0.85	26.01367971	28.55810913	9.538155931	19.0199532	0.044642808	46.90200794	41.36679445	5.53521349	1.398514278	66.5833674	37.85535005	28.72801735	0.4453402	89.18348495	62.28159567	26.90188929
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	42	D. hansenii	Salt	Rapamycin	1300	0.85	26.16019731	28.77179112	9.150187825	19.62160329	0.039482622	53.0395144	46.38572748	6.65378692	1.35158515	67.70470986	40.00410388	27.70060597	0.3731157	91.45212597	64.28536068	27.16676529
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	41	D. hansenii	Salt	Rapamycin	1400	0.85	25.53927746	27.86623855	9.238943869	18.62729468	0.037464826	55.43947341	49.00587026	6.433603152	1.315477729	68.56747432	42.47287111	26.09460321	0.394197	90.78994206	64.60812449	26.18181757
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	58	D. hansenii	Salt	Rapamycin	300	1	11.84348432	7.892226344	3.202096532	4.690129812	0.05054241	39.88504402	29.53553878	10.34950524	2.770155624	33.80884688	14.00173933	19.80710755	1.318546	61.7552508	42.7835286	18.97172221
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	57	D. hansenii	Salt	Rapamycin	500	1	14.92290133	12.3832633	3.342775469	9.040487827	0.043029416	48.82097141	34.7688498	14.0521216	2.251510024	46.20156229	18.60488598	27.59667632	0.9109705	74.55758932	48.71220746	25.84538186
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	56	D. hansenii	Salt	Rapamycin	650	1	18.06354639	16.96359552	4.109121366	12.85447416	0.041625027	50.49134545	36.92479023	13.56655522	1.883707687	54.98997136	23.47489076	31.5150806	0.7067329	80.9728888	52.19579772	28.77709108
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	55	D. hansenii	Salt	Rapamycin	800	1	21.81634962	22.43670224	5.654790107	16.78191213	0.041840757	50.23475774	38.40686662	11.82789112	1.638575897	60.84724369	28.51718318	32.33006051	0.5558429	85.71248885	56.25210376	29.46038509
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	54	D. hansenii	Salt	Rapamycin	1000	1	25.34505935	27.5829899	6.071002008	21.51198789	0.043837858	47.85941325	44.14086317	3.718550075	1.396249801	66.63747568	32.60146886	34.03600682	0.4295227	89.68032784	60.21191739	29.46841046
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	53	D. hansenii	Salt	Rapamycin	1200	1	28.01862552	31.48213197	8.670240526	22.81189144	0.041585006	50.53894647	43.52311277	7.015833693	1.235601917	70.47605738	37.40566906	33.07038832	0.3336182	92.69278044	62.32712551	30.36565494
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	52	D. hansenii	Salt	Rapamycin	1300	1	27.90098228	31.3105605	8.27855015	23.03201035	0.038614004	54.07264529	48.3574675	5.715177785	1.197645485	71.38300281	39.56997136	31.81303145	0.3120205	93.37118498	64.32847178	29.0427132
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	51	D. hansenii	Salt	Rapamycin	1400	1	27.02049308	30.0264507	8.368157743	21.65829296	0.037490756	55.40863321	50.88125086	4.527382348	1.180415258	71.79470842	42.05660268	29.73810575	0.3386848	92.53363366	64.65084598	27.88278768
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	68	D. hansenii	Salt	Rapamycin	300	2	12.50554464	8.857778385	3.392113767	5.465664618	0.041439678	50.71179898	38.52477976	12.18701921	2.565838307	38.69088263	14.30370861	24.38717402	1.110253	68.2979343	44.02417032	24.27376398
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	67	D. hansenii	Salt	Rapamycin	500	2	15.80470705	13.66929309	3.532516547	10.13677655	0.038725555	53.93996717	43.09047064	10.84949653	2.075591847	50.40501818	18.89069203	31.51432615	0.796365	78.15745832	49.82429589	28.33316244
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	66	D. hansenii	Salt	Rapamycin	650	2	19.10069944	18.47618464	4.297358084	14.17882655	0.039962789	52.46840517	44.971375	7.497030173	1.85269054	55.73110688	23.74359657	31.98751031	0.7084562	80.91875829	53.23235042	27.68640787
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	65	D. hansenii	Salt	Rapamycin	800	2	21.57713336	22.08782806	5.83999263	16.24783543	0.03656219	56.51306604	46.26438102	10.24868502	1.723252133	58.82395747	28.76818378	30.05577369	0.5175954	86.91387962	57.20070238	29.71317724
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	64	D. hansenii	Salt	Rapamycin	1000	2	25.03148428	27.12567047	6.255387495	20.87028297	0.038997319	53.61673226	51.26688434	2.349847919	1.450900197	65.33163831	32.83812813	32.49351018	0.4283581	89.71690905	61.07465419	28.64225486
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	63	D. hansenii	Salt	Rapamycin	1200	2	26.99646607	29.9914096	8.849523628	21.14188597	0.03489074	58.50108186	50.72794114	7.773140715	1.290869132	69.15548151	37.62545915	31.53002236	0.3328167	92.71795633	63.14399762	29.57395871
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	62	D. hansenii	Salt	Rapamycin	1300	2	25.88244724	28.36671905	8.458602151	19.9081169	0.025688615	69.44605636	54.94557109	14.50048527	0.815496609	80.51421356	39.78216184	40.73205172	0.2587433	95.04467308	65.10194811	29.94272497
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	61	D. hansenii	Salt	Rapamycin	1400	2	24.80309144	26.79258122	8.548033842	18.24454738	0.028171306	66.49315261	57.14739219	9.345760421	0.802961625	80.81372923	42.26006174	38.55366748	0.3071408	93.52446105	65.41733217	28.10712887
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	78	D. hansenii	Salt	Rapamycin	300	3	11.2131104	6.972885916	2.14385114	4.829034775	0.039978308	52.44994693	42.65630148	9.793645452	2.562797815	38.76353331	14.90961266	23.85392065	1.046073	70.31388984	43.36277597	26.95111387
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	77	D. hansenii	Salt	Rapamycin	500	3	14.80468582	12.21085721	2.286068053	9.924789155	0.034204101	59.31776867	46.9151492	12.40261947	2.064192131	50.67740734	19.46416445	31.2132429	0.7980012	78.10606371	49.23143415	28.87462955
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	76	D. hansenii	Salt	Rapamycin	650	3	18.43175477	17.50059244	3.060792045	14.4398004	0.033808725	59.78802665	48.66964495	11.1183817	1.772365727	57.65041856	24.28275717	33.36766139	0.6223883	83.62223382	52.67975729	30.94247654
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	75	D. hansenii	Salt	Rapamycin	800	3	21.48521924	21.95378007	4.623358846	17.33042122	0.033816599	59.77866204	49.87575282	9.902909215	1.655353941	60.44634271	29.27181872	31.17452399	0.5028159	87.37811793	56.69499815	30.68311978
29092017	249	P249 P250 VMU 29092017 Trimmed F.csv	74	D. hansenii	Salt	Rapamycin	1000	3	24.08397111	25.74381259	5.044120994	20.6996916	0.034307383	59.19492473	54.54205643	4.652868302	1.30808235	68.74418233	33.31298708	35.43119525	0.4011533	90.57143799	60.61472346	29.95671453
